"","X.x","Tile_Numbers","X.y","Particle.id","N.px","Area.um2","Class.Idx","Polymer.grp","XPos.um","YPos.um","LeftEdge.um","RightEdge.um","BottomEdge.um","TopEdge.um","CenterX.um","CenterY.um","PC1LdX","PC1LdY","Length.um","Width.um","Aspect_ratio","Direction.deg","Relevance","Similarity","Done","PMF_File_name","Mass.ng","Filter_name","Colname_label","Batch_name","Batch_id","Soil_sample","Sample_type","CSS","Farm","Field","IR_rep","Operator","Filter_div","Lab","Polymer.red12","Polymer.red3","uPID","px_size","Area.um2.cor","Area.cor.ratio","Length.um.cor","Width.um.cor"
"2623",159,756,NA,1,15,116270.90646,3,"PVC",6074.898,16904.064,5722.73,6074.898,16816.022,17168.19,5898.814,16992.106,-0.64524990540704,0.76397156987169,527.515616334111,346.635847035774,1.52181495608465,130.18441510377,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5514,88.04,116265.624,1.00004543440974,527.50363306212,346.627972706544
"2624",159,756,NA,2,12,93016.725168,3,"PVC",4842.31,15319.308,4578.184,4842.31,15055.182,15407.35,4666.226,15231.266,0.52762433938089,0.84947781400863,480.107106979336,284.074553489668,1.69007431704649,58.1549189057347,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5515,88.04,93012.4992,1.00004543440974,480.096200659466,284.068100329733
"2625",159,756,NA,24,37,286801.569268,21,"PLA",7043.36,4754.268,6603.15,7043.36,4314.058,5018.394,6779.234,4666.226,-0.0915098767766623,0.99580416872612,797.479437555052,550.575090828439,1.4484480878986,95.2504751484992,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PLA","PLA",5459,88.04,286788.5392,1.00004543440974,797.461321668599,550.562583727491
"2626",159,756,NA,133,18,139525.087752,2,"PE",9596.578,3961.89,9596.578,10036.788,3961.89,4402.1,9772.662,4137.974,0.60753693113805,0.79429143096432,705.140863281088,301.997065965026,2.334926205418,52.5883806596675,0.87851851851852,0.21072248162067,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5580,88.04,139518.7488,1.00004543440974,705.124844997467,301.990205669577
"2627",159,756,NA,126,2,15502.787528,2,"PE",6603.15,14438.888,6603.15,6603.15,14438.888,14526.93,6603.15,14438.888,0,1,176.084,88.042,2,90,0.65333333333333,0.44858494777911,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PE","PE",5652,88.04,15502.0832,1.00004543440974,176.08,88.04
"2628",159,756,NA,14,36,279050.175504,3,"PVC",5986.856,5546.646,5106.436,5986.856,5370.562,5898.814,5546.646,5634.688,0.88495719557543,-0.46567237624671,1031.17092352658,522.69178769995,1.97280873316211,152.246254233392,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5449,88.04,279037.4976,1.00004543440974,1031.14749900366,522.679914008128
"2629",159,756,NA,28,29,224790.419156,3,"PVC",8187.906,10036.788,7659.654,8187.906,9860.704,10476.998,7923.78,10212.872,-0.5765902188367,0.81703348740541,845.395616321134,405.370098988083,2.08549081057403,125.211072422006,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5463,88.04,224780.2064,1.00004543440974,845.376411950122,405.360890426283
"2630",159,756,NA,29,26,201536.237864,3,"PVC",14350.846,12149.796,13734.552,14350.846,12061.754,12413.922,14086.72,12237.838,0.90602279141852,0.42322889956877,715.698026715752,444.376153184112,1.61056803248222,25.0386099196818,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5464,88.04,201527.0816,1.00004543440974,715.681768611058,444.366058543982
"2631",159,756,NA,137,15,116270.90646,2,"PE",13294.342,13646.51,13294.342,13558.468,13470.426,13822.594,13470.426,13646.51,-0.52773588512483,0.84940852100242,480.102345620699,358.855797816446,1.33786983111882,121.852604964708,0.94844444444444,0.43297030746396,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5507,88.04,116265.624,1.00004543440974,480.091439408991,358.84764589355
"2632",159,756,NA,139,25,193784.8441,2,"PE",15847.56,15143.224,15847.56,16287.77,15055.182,15407.35,16023.644,15231.266,0.93421076450694,-0.35672152651525,593.510350555964,448.447613152335,1.32347755490083,159.101010291661,0.85653333333333,0.13567916532896,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5508,88.04,193776.04,1.00004543440974,593.49686811916,448.437426023166
"2633",159,756,NA,141,20,155027.87528,2,"PE",16727.98,9684.62,16727.98,17080.148,9596.578,9948.746,16904.064,9772.662,0.89442719099992,0.44721359549996,521.15137312508,442.404214375066,1.17799821111842,26.565051177078,0.90466666666667,0.21417582503132,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5509,88.04,155020.832,1.00004543440974,521.139534425979,442.394164530347
"2634",159,756,NA,143,1,7751.393764,2,"PE",17696.442,11533.502,17696.442,17696.442,11533.502,11533.502,17696.442,11533.502,0,0,88.042,88.042,1,0,0.72,0.56745185437375,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5510,88.04,7751.0416,1.00004543440974,88.04,88.04
"2635",159,756,NA,34,9,69762.543876,3,"PVC",16199.728,13030.216,15847.56,16199.728,13030.216,13206.3,16023.644,13118.258,0.94285236919778,-0.33321075897717,478.757516439377,229.725691572649,2.08403993981654,160.536228203604,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5469,88.04,69759.3744,1.00004543440974,478.746640777388,229.720473024875
"2636",159,756,NA,28,38,294552.963032,3,"PVC",12237.838,5986.856,11269.376,12237.838,5634.688,6074.898,11709.586,5898.814,0.96190265995499,0.27339215930877,1115.88814382478,402.723343461167,2.77085538234358,15.8662202476225,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5541,88.04,294539.5808,1.00004543440974,1115.86279482899,402.714195024206
"2637",159,756,NA,23,17,131773.693988,21,"PLA",6339.024,11621.544,6074.898,6339.024,11357.418,11709.586,6162.94,11533.502,-0.44382247843994,0.89611472905618,520.849987842685,402.87923622031,1.29281914036856,116.348025861008,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PLA","PLA",5458,88.04,131767.7072,1.00004543440974,520.838155989982,402.870084242022
"2638",159,756,NA,38,12,93016.725168,21,"PLA",10829.166,3521.68,10476.998,10829.166,3345.596,3521.68,10653.082,3433.638,0.98652401119247,0.16361654971524,449.869316243659,290.563350526873,1.54826586156829,9.41687645632943,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PLA","PLA",5472,88.04,93012.4992,1.00004543440974,449.85909681847,290.556749964629
"2639",159,756,NA,3,23,178282.056572,3,"PVC",2024.966,10829.166,1672.798,2024.966,10653.082,11181.334,1848.882,10917.208,-0.077898940226361,0.9969612605872,621.547158323116,425.423096227653,1.46100943703939,94.4678069212909,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5516,88.04,178273.9568,1.00004543440974,621.533038990109,425.413432133329
"2640",159,756,NA,135,3,23254.181292,2,"PE",10212.872,14350.846,10212.872,10388.956,14350.846,14350.846,10300.914,14350.846,1,0,264.126,88.042,3,0,0.79111111111111,0.417714564306,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5581,88.04,23253.1248,1.00004543440974,264.12,88.04
"2641",159,756,NA,27,13,100768.118932,21,"PLA",7747.696,15847.56,7395.528,7747.696,15495.392,15847.56,7571.612,15759.518,0.34191260350725,0.93973175511041,479.190791609696,388.882783295738,1.23222423875032,70.0065568775179,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PLA","PLA",5462,88.04,100763.5408,1.00004543440974,479.179906105241,388.873949266904
"2642",159,756,NA,6,9,69762.543876,3,"PVC",1232.588,7923.78,1056.504,1232.588,7659.654,7923.78,1144.546,7835.738,0.36252300602807,0.93197482267515,398.035283007343,284.065105172654,1.40121146793239,68.7447764609996,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5519,88.04,69759.3744,1.00004543440974,398.026241066383,284.058652227351
"2643",159,756,NA,3,57,441829.444548,3,"PVC",4842.31,9244.41,4049.932,4842.31,8540.074,9332.452,4402.1,8892.242,0.68530331597401,0.72825776007883,1143.99942860773,529.299297654267,2.16134696130843,46.7405340988819,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5438,88.04,441809.3712,1.00004543440974,1143.97344102388,529.287273863402
"2644",159,756,NA,8,16,124022.300224,3,"PVC",2289.092,5458.604,2024.966,2289.092,5018.394,5458.604,2201.05,5194.478,0.26496481170107,0.96425808192631,559.174114148354,366.055662098655,1.52756581046314,74.635138085528,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5521,88.04,124016.6656,1.00004543440974,559.161411708288,366.04734662054
"2645",159,756,NA,9,31,240293.206684,3,"PVC",4049.932,5370.562,3433.638,4049.932,5282.52,5634.688,3697.764,5458.604,0.9774494237241,-0.21116965705667,746.213611984369,488.043805493818,1.5289890038238,167.809094061552,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5522,88.04,240282.2896,1.00004543440974,746.196660674495,488.032718880486
"2646",159,756,NA,10,32,248044.600448,3,"PVC",5986.856,5546.646,5106.436,5986.856,5458.604,5898.814,5546.646,5634.688,0.91776222169965,-0.39713033681767,1035.91481168521,411.248486091524,2.51895106418622,156.601095887119,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5523,88.04,248033.3312,1.00004543440974,1035.89127939808,411.23914399375
"2647",159,756,NA,11,18,139525.087752,3,"PVC",7043.36,4754.268,6603.15,7043.36,4402.1,4842.31,6867.276,4578.184,0.8405021697158,0.54180817888163,527.145595159763,500.847978818743,1.05250618441756,32.8068144490993,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5524,88.04,139518.7488,1.00004543440974,527.133620293332,500.836601340294
"2648",159,756,NA,12,60,465083.62584,3,"PVC",4842.31,9156.368,3961.89,4842.31,8452.032,9244.41,4402.1,8892.242,0.75697829379238,0.65344002228757,1157.21199451638,563.678897094307,2.05296313287877,40.8014697570341,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5525,88.04,465062.496,1.00004543440974,1157.18570679019,563.666092321651
"2649",159,756,NA,35,11,85265.331404,20,"silicone",6339.024,1936.924,6162.94,6339.024,1584.756,1936.924,6250.982,1848.882,-0.35826376718337,0.93362041168967,479.917750324642,315.522133752679,1.521027208509,110.993606247908,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","Other.Plastic","Other.Plastic",5470,88.04,85261.4576,1.00004543440974,479.90684830628,315.514966215964
"2650",159,756,NA,36,0,31005.575056,22,"No.plastic",7307.486,9596.578,7131.402,7307.486,9508.536,9596.578,7219.444,9508.536,0.94868329805051,0.31622776601684,0,0,1.6491106406735,18.434948822922,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","Other.Plastic","Other.Plastic",5471,88.04,0,1.00004543440974,282.924847640857,171.562077560368
"2651",159,756,NA,15,39,302304.356796,3,"PVC",11445.46,11181.334,10388.956,11445.46,10917.208,11269.376,10917.208,11093.292,0.97759074557177,0.21051445121995,1157.93875968817,432.318177686518,2.67844106367373,12.1525020955594,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5528,88.04,302290.6224,1.00004543440974,1157.91245545247,432.308356960554
"2652",159,756,NA,16,38,294552.963032,3,"PVC",10917.208,9156.368,10653.082,10917.208,8363.99,9420.494,10741.124,8892.242,0.0796354703657815,0.99682405260889,1155.2131310414,393.396746211041,2.93650911495255,85.4323871245087,0,0,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PVC","PVC",5529,88.04,294539.5808,1.00004543440974,1155.18688872226,393.387809641081
"2653",159,756,NA,12,25,193784.8441,21,"PLA",4049.932,11973.712,3697.764,4049.932,11533.502,11973.712,3873.848,11797.628,0.42395022239424,0.90568549117885,598.710086511942,518.971724497575,1.15364683324812,64.9157660118309,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PLA","PLA",5447,88.04,193776.04,1.00004543440974,598.696485955696,518.959935312311
"2654",159,756,NA,13,28,217039.025392,3,"PVC",13206.3,16904.064,12678.048,13206.3,16727.98,17168.19,12942.174,16904.064,0.80182948866348,0.5975529023523,651.454369720155,546.234864462353,1.19262685724275,36.6948374922039,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5448,88.04,217029.1648,1.00004543440974,651.43957100205,546.222455955857
"2655",159,756,NA,117,6,46508.362584,2,"PE",3697.764,8011.822,3697.764,3785.806,8011.822,8275.948,3697.764,8099.864,0.31622776601684,0.94868329805051,366.455249756545,199.407299902617,1.83772233983163,71.565051177078,0.79111111111111,0.35027779333551,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5491,88.04,46506.2496,1.00004543440974,366.446925201225,199.402770080489
"2656",159,756,NA,118,21,162779.269044,2,"PE",3697.764,14262.804,3697.764,4226.016,13998.678,14262.804,3961.89,14174.762,0.98875429313297,0.14954914848012,610.353432856075,388.697534819499,1.57025290407233,8.60079996566657,0.81206349206349,0.11499175842461,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5492,88.04,162771.8736,1.00004543440974,610.339567804557,388.688704998849
"2657",159,756,NA,123,24,186033.450336,2,"PE",5722.73,8628.116,5722.73,6339.024,8363.99,8716.158,5986.856,8540.074,0.96220016542935,-0.27234324233902,728.99547623714,450.875751600934,1.61684338456588,164.196248876876,0.84666666666667,0.13943077819419,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5571,88.04,186024.9984,1.00004543440974,728.978916061855,450.865509313126
"2658",159,756,NA,124,2,15502.787528,2,"PE",5898.814,7219.444,5898.814,5898.814,7219.444,7307.486,5898.814,7219.444,0,1,176.084,88.042,2,90,0.72,0.61829638233054,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5572,88.04,15502.0832,1.00004543440974,176.08,88.04
"2659",159,756,NA,125,4,31005.575056,2,"PE",6339.024,11797.628,6339.024,6427.066,11797.628,11973.712,6339.024,11885.67,0.52573111211913,0.85065080835204,284.114415511056,162.934998468931,1.74372859226579,58.282525588539,0.81,0.71814231477464,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5573,88.04,31004.1664,1.00004543440974,284.107961445598,162.931297167314
"2660",159,756,NA,127,33,255795.994212,2,"PE",6691.192,14614.972,6691.192,7219.444,14526.93,15231.266,6955.318,14879.098,0.55575365704699,0.8313470230168,918.237954172214,429.745481875512,2.13670182212225,56.2373594930855,0.89252525252525,0.16542863381103,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5574,88.04,255784.3728,1.00004543440974,918.217095083275,429.735719592014
"2661",159,756,NA,128,17,131773.693988,2,"PE",7219.444,11533.502,7219.444,7571.612,11445.46,11709.586,7395.528,11621.544,0.96514622450356,-0.26171122506788,474.018774945822,389.045371048081,1.21841515211664,164.82837555788,0.89803921568627,0.33592875008798,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5575,88.04,131767.7072,1.00004543440974,474.008006931126,389.036533325834
"2662",159,756,NA,21,20,155027.87528,3,"PVC",6074.898,16992.106,5722.73,6074.898,16727.98,17168.19,5898.814,16992.106,-0.54573291981282,0.83795917575534,601.06226193774,405.463640707877,1.48240730263354,123.074763045962,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5456,88.04,155020.832,1.00004543440974,601.048607948464,405.454430021143
"2663",159,756,NA,22,10,77513.93764,3,"PVC",6162.94,7043.36,5986.856,6162.94,6779.234,7131.402,6074.898,6955.318,-0.17300857614222,0.98492031788426,465.363460630093,291.934751375761,1.5940666824934,99.9627903290922,0,0,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PVC","PVC",5457,88.04,77510.416,1.00004543440974,465.352889233245,291.928119660185
"2664",159,756,NA,131,14,108519.512696,2,"PE",8540.074,16023.644,8540.074,8804.2,16023.644,16375.812,8628.116,16199.728,0.48396700839404,0.87508624419889,481.438219153089,327.349532929573,1.47071607173079,61.05518424297,0.84857142857143,0.34000915107809,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5578,88.04,108514.5824,1.00004543440974,481.427282595102,327.342096716563
"2665",159,756,NA,132,19,147276.481516,2,"PE",9420.494,13470.426,9420.494,9772.662,13118.258,13646.51,9596.578,13382.384,-0.46915609953001,0.88311525537372,719.77116514096,326.155349256869,2.20683538314158,117.979531064844,0.91157894736842,0.49108767662899,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5579,88.04,147269.7904,1.00004543440974,719.754814509099,326.147940171449
"2666",159,756,NA,129,16,124022.300224,2,"PE",8187.906,2113.008,8187.906,8540.074,2024.966,2377.134,8363.99,2201.05,0.35538055751289,0.93472170154642,448.509487234749,417.221072190198,1.07499241320747,69.1832303317149,0.8325,0.12782466905026,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5500,88.04,124016.6656,1.00004543440974,448.499298700022,417.211594416586
"2667",159,756,NA,130,28,217039.025392,2,"PE",8363.99,12590.006,8363.99,8804.2,12149.796,12766.09,8540.074,12413.922,-0.48924433829353,0.8721467637088,797.837017721304,438.258231513837,1.82047240725042,119.290926217965,0.94142857142857,0.3345682265947,NA,"m19_992_s2_PMF_EC.csv",0,"m19_992_s2","m19_992_s2_PMF_EC.csv","m19",19,"992","s2","9","9","2","ir1","EC","0","WUR","PE","PE",5501,88.04,217029.1648,1.00004543440974,797.818893711906,438.248275851051
"2668",159,756,NA,136,16,124022.300224,2,"PE",12237.838,9860.704,12237.838,12590.006,9860.704,10212.872,12413.922,10036.788,0.6643357122445,0.74743431914556,526.732783637147,402.437726533501,1.30885538036976,48.3686167881181,0.79416666666667,0.12050089705051,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5582,88.04,124016.6656,1.00004543440974,526.72081814832,402.428584584737
"2669",159,756,NA,137,15,116270.90646,2,"PE",13294.342,13646.51,13294.342,13558.468,13470.426,13822.594,13470.426,13646.51,-0.52773588512483,0.84940852100242,480.102345620699,358.855797816446,1.33786983111882,121.852604964708,0.94844444444444,0.43297030746396,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5583,88.04,116265.624,1.00004543440974,480.091439408991,358.84764589355
"2670",159,756,NA,139,25,193784.8441,2,"PE",15847.56,15143.224,15847.56,16287.77,15055.182,15407.35,16023.644,15231.266,0.93421076450694,-0.35672152651525,593.510350555964,448.447613152335,1.32347755490083,159.101010291661,0.85653333333333,0.13567916532896,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5584,88.04,193776.04,1.00004543440974,593.49686811916,448.437426023166
"2671",159,756,NA,141,20,155027.87528,2,"PE",16727.98,9684.62,16727.98,17080.148,9596.578,9948.746,16904.064,9772.662,0.89442719099992,0.44721359549996,521.15137312508,442.404214375066,1.17799821111842,26.565051177078,0.90466666666667,0.21417582503132,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PE","PE",5585,88.04,155020.832,1.00004543440974,521.139534425979,442.394164530347
"2672",159,756,NA,308,10,77513.93764,21,"PLA",16463.854,4578.184,16463.854,16727.98,4578.184,4754.268,16551.896,4666.226,0.89442719099992,0.44721359549996,403.03063500006,284.909896875037,1.41458980337504,26.565051177078,0.79733333333333,0.84180066841619,"OK","m19_992_s2_PMF_JM.csv",0,"m19_992_s2","m19_992_s2_PMF_JM.csv","m19",19,"992","s2","9","9","2","ir1","JM","0","WUR","PLA","PLA",5586,88.04,77510.416,1.00004543440974,403.021479582532,284.903424739082
"2673",159,756,NA,1,17,131773.693988,3,"PVC",4754.268,15407.35,4490.142,4754.268,15055.182,15407.35,4578.184,15231.266,0.42106340453217,0.90703120638916,518.683158677123,364.683788680564,1.42228191868285,65.0982571204654,0,0,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PVC","PVC",5587,88.04,131767.7072,1.00004543440974,518.671376047045,364.675504366517
"2674",159,756,NA,2,10,77513.93764,3,"PVC",16111.686,13206.3,16023.644,16375.812,12942.174,13206.3,16199.728,13118.258,0.80569069534653,-0.59233647822165,528.231945445569,229.911240399397,2.2975472818464,143.677012318131,0,0,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PVC","PVC",5588,88.04,77510.416,1.00004543440974,528.219945901137,229.906017636616
"2675",159,756,NA,44,21,162779.269044,21,"PLA",11709.586,8011.822,11357.418,11709.586,7571.612,8011.822,11533.502,7747.696,0.44825211544915,0.89390717694589,599.943916608471,521.242540935801,1.15098801324116,63.368403321805,0,0,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PLA","PLA",5630,88.04,162771.8736,1.00004543440974,599.930288024009,521.230700165693
"2676",159,756,NA,45,8,62011.150112,21,"PLA",10829.166,10212.872,10653.082,10829.166,10036.788,10212.872,10741.124,10124.83,0.70710678118655,0.70710678118655,337.062380916903,274.807285687679,1.22654091966098,45,0,0,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PLA","PLA",5631,88.04,62008.3328,1.00004543440974,337.054724062654,274.801043046992
"2677",159,756,NA,46,12,93016.725168,21,"PLA",10829.166,3521.68,10476.998,10829.166,3345.596,3521.68,10653.082,3433.638,0.98652401119247,0.16361654971524,449.869316243659,290.563350526873,1.5482658615683,9.41687645632943,0,0,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PLA","PLA",5632,88.04,93012.4992,1.00004543440974,449.85909681847,290.556749964629
"2678",159,756,NA,47,2,15502.787528,2,"PE",7307.486,14262.804,7307.486,7307.486,14174.762,14262.804,7307.486,14262.804,0,1,176.084,88.042,2,90,0,0,NA,"m19_992_s2_PMF_SR.csv",0,"m19_992_s2","m19_992_s2_PMF_SR.csv","m19",19,"992","s2","9","9","2","ir1","SR","0","WUR","PE","PE",5633,88.04,15502.0832,1.00004543440974,176.08,88.04
